Freq.	V(out)
1.51356124843620e+001	(-1.67429819006519e-002dB,-4.03313045770372e+000°)
1.54881661891248e+001	(-1.75305288461070e-002dB,-4.12686024907514e+000°)
1.58489319246111e+001	(-1.83550449650685e-002dB,-4.22275804065729e+000°)
1.62181009735892e+001	(-1.92182584606884e-002dB,-4.32087324725827e+000°)
1.65958690743755e+001	(-2.01219776322673e-002dB,-4.42125635788439e+000°)
1.69824365246174e+001	(-2.10680945209791e-002dB,-4.52395895535632e+000°)
1.73780082874937e+001	(-2.20585887151442e-002dB,-4.62903373600635e+000°)
1.77827941003892e+001	(-2.30955313214358e-002dB,-4.73653452943310e+000°)
1.81970085860998e+001	(-2.41810891085239e-002dB,-4.84651631828763e+000°)
1.86208713666286e+001	(-2.53175288299797e-002dB,-4.95903525806276e+000°)
1.90546071796324e+001	(-2.65072217333245e-002dB,-5.07414869685472e+000°)
1.94984459975804e+001	(-2.77526482623642e-002dB,-5.19191519506347e+000°)
1.99526231496887e+001	(-2.90564029601352e-002dB,-5.31239454499536e+000°)
2.04173794466952e+001	(-3.04211995799459e-002dB,-5.43564779032852e+000°)
2.08929613085403e+001	(-3.18498764121410e-002dB,-5.56173724539813e+000°)
2.13796208950222e+001	(-3.33454018344720e-002dB,-5.69072651425526e+000°)
2.18776162394954e+001	(-3.49108800940256e-002dB,-5.82268050944916e+000°)
2.23872113856833e+001	(-3.65495573288223e-002dB,-5.95766547047920e+000°)
2.29086765276776e+001	(-3.82648278373787e-002dB,-6.09574898185794e+000°)
2.34422881531991e+001	(-4.00602406045689e-002dB,-6.23699999072298e+000°)
2.39883291901948e+001	(-4.19395060922500e-002dB,-6.38148882393009e+000°)
2.45470891568502e+001	(-4.39065033032543e-002dB,-6.52928720455531e+000°)
2.51188643150957e+001	(-4.59652871271695e-002dB,-6.68046826772835e+000°)
2.57039578276885e+001	(-4.81200959767770e-002dB,-6.83510657571423e+000°)
2.63026799189537e+001	(-5.03753597234411e-002dB,-6.99327813215397e+000°)
2.69153480392690e+001	(-5.27357079402621e-002dB,-7.15506039536915e+000°)
2.75422870333815e+001	(-5.52059784612876e-002dB,-7.32053229062848e+000°)
2.81838293126444e+001	(-5.77912262651971e-002dB,-7.48977422126789e+000°)
2.88403150312659e+001	(-6.04967326915619e-002dB,-7.66286807854812e+000°)
2.95120922666637e+001	(-6.33280149976594e-002dB,-7.83989725012664e+000°)
3.01995172040200e+001	(-6.62908362633518e-002dB,-8.02094662701247e+000°)
3.09029543251358e+001	(-6.93912156513842e-002dB,-8.20610260886449e+000°)
3.16227766016837e+001	(-7.26354390298636e-002dB,-8.39545310748509e+000°)
3.23593656929627e+001	(-7.60300699631534e-002dB,-8.58908754835207e+000°)
3.31131121482590e+001	(-7.95819610769220e-002dB,-8.78709687002247e+000°)
3.38844156139201e+001	(-8.32982658022658e-002dB,-8.98957352123222e+000°)
3.46736850452530e+001	(-8.71864505030359e-002dB,-9.19661145550574e+000°)
3.54813389233574e+001	(-9.12543069895048e-002dB,-9.40830612307913e+000°)
3.63078054770100e+001	(-9.55099654206266e-002dB,-9.62475445993013e+000°)
3.71535229097171e+001	(-9.99619075956363e-002dB,-9.84605487369715e+000°)
3.80189396320559e+001	(-1.04618980634675e-001dB,-1.00723072262587e+001°)
3.89045144994279e+001	(-1.09490411046404e-001dB,-1.03036128127332e+001°)
3.98107170553495e+001	(-1.14585819179024e-001dB,-1.05400743366474e+001°)
4.07380277804111e+001	(-1.19915234049063e-001dB,-1.07817958810117e+001°)
4.16869383470333e+001	(-1.25489108540446e-001dB,-1.10288828750257e+001°)
4.26579518801591e+001	(-1.31318334963902e-001dB,-1.12814420561312e+001°)
4.36515832240164e+001	(-1.37414260964237e-001dB,-1.15395814271125e+001°)
4.46683592150961e+001	(-1.43788705760422e-001dB,-1.18034102079375e+001°)
4.57088189614873e+001	(-1.50453976700244e-001dB,-1.20730387820207e+001°)
4.67735141287196e+001	(-1.57422886108106e-001dB,-1.23485786365773e+001°)
4.78630092322636e+001	(-1.64708768400966e-001dB,-1.26301422967320e+001°)
4.89778819368444e+001	(-1.72325497443575e-001dB,-1.29178432530317e+001°)
5.01187233627270e+001	(-1.80287504110033e-001dB,-1.32117958820105e+001°)
5.12861383991362e+001	(-1.88609794014186e-001dB,-1.35121153594401e+001°)
5.24807460249770e+001	(-1.97307965366657e-001dB,-1.38189175659027e+001°)
5.37031796370250e+001	(-2.06398226911118e-001dB,-1.41323189843104e+001°)
5.49540873857622e+001	(-2.15897415887036e-001dB,-1.44524365890021e+001°)
5.62341325190346e+001	(-2.25823015960246e-001dB,-1.47793877260414e+001°)
5.75439937337154e+001	(-2.36193175056715e-001dB,-1.51132899843468e+001°)
5.88843655355586e+001	(-2.47026723028225e-001dB,-1.54542610572895e+001°)
6.02559586074355e+001	(-2.58343189072060e-001dB,-1.58024185944005e+001°)
6.16595001861479e+001	(-2.70162818819645e-001dB,-1.61578800428454e+001°)
6.30957344480190e+001	(-2.82506591001686e-001dB,-1.65207624783351e+001°)
6.45654229034652e+001	(-2.95396233589690e-001dB,-1.68911824251661e+001°)
6.60693448007593e+001	(-3.08854239305921e-001dB,-1.72692556651061e+001°)
6.76082975391978e+001	(-3.22903880385712e-001dB,-1.76550970348692e+001°)
